scenario,family,seed,template_sha256,n_generated,n_received,n_dropped,n_right_censored,n_outliers_received,realized_drop_fraction,realized_received_fraction,realized_outlier_fraction_among_received,mean_delay_all_generated,mean_delay_received,rows_participating_in_same_node_same_arrival_collisions,generation_delay_pmf_base,inference_delay_pmf_base,nested_sweep_note
prior_mismatch,model_mismatch,1118,fc97c660d562ab49c76915d97f8f1db3b5fa8ff6392b723374995d83a1dd96e9,2190,1991,178,21,83,0.08127853881278539,0.9091324200913242,0.04168759417378202,3.241095890410959,3.2526368658965343,1122,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1119,d70ea405ece480bfb66281af689c8bbd66e62eb4653998d4071d6211128dac60,2190,1960,212,18,98,0.09680365296803653,0.8949771689497716,0.05,3.317808219178082,3.2994897959183676,1123,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
prior_mismatch,model_mismatch,1120,485d2bee29d5f6714393769b129bdd233476a826d56c64333934f2966c26326f,2190,1957,210,23,77,0.0958904109589041,0.8936073059360731,0.03934593765968319,3.252054794520548,3.238630556974962,1072,"[0.12, 0.13, 0.14, 0.15, 0.14, 0.11, 0.09, 0.07, 0.05]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02, 0.0, 0.0]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1101,2e8117db1393df6831c964d71d489524306437a4c54ee940130721f74a98442a,2190,2004,181,5,0,0.08264840182648402,0.915068493150685,0.0,1.6264840182648401,1.6397205588822354,1105,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1102,80c9d01b0b5023a8c2af5d859428382856dba75dde186c03fdb91321297f2b6e,2190,1987,194,9,0,0.08858447488584476,0.9073059360730593,0.0,1.6333333333333333,1.6134876698540512,1035,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1103,75feb8e197518406b5e49ff6c1070671d8396c7767397a19a17a185f026f1ad6,2190,2009,172,9,0,0.07853881278538813,0.917351598173516,0.0,1.5547945205479452,1.5331010452961673,1090,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1104,6eb207398730e7f12c1c56f0c0dd1420efec85fa85f8f7740206c93ba401f8ee,2190,1995,186,9,0,0.08493150684931507,0.910958904109589,0.0,1.5570776255707763,1.5578947368421052,1027,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1105,3962aefa08f28d16f3d315e14869049bcd8feec1ce9e4f953c3316cdcca34491,2190,1969,212,9,0,0.09680365296803653,0.8990867579908676,0.0,1.5771689497716894,1.585576434738446,1069,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1106,bd1969f6e07b6c4605669c335b3fc1c703e31979f4c84cf53b7c70ea1a3770b7,2190,1990,191,9,0,0.08721461187214612,0.908675799086758,0.0,1.5621004566210046,1.5527638190954773,1054,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1107,38e98ed3c0b17fdf2082f46d30b2444756eb4598c92e0cd935a238ba0fa990dd,2190,1978,203,9,0,0.09269406392694064,0.9031963470319635,0.0,1.5744292237442923,1.5626895854398382,1067,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1108,ebcb9a8958189fbfabe12e828acb8708cd12f4dfd7f069eedbb6342058415360,2190,1987,201,2,0,0.09178082191780822,0.9073059360730593,0.0,1.5625570776255708,1.5787619526925012,1049,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1109,ff17f061492210790111ed697b1402de0cdc6b6567277a1a793371740011ad05,2190,2006,178,6,0,0.08127853881278539,0.9159817351598174,0.0,1.5789954337899543,1.5752741774675971,1094,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1110,5194b17f87ee954f16c15cce66493ca7adb1213ff4b88fdecca2c70afd2af438,2190,2006,176,8,0,0.08036529680365297,0.9159817351598174,0.0,1.6105022831050229,1.5912263210368893,1067,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1111,896f484fceb83300fe5cd4e1040a57af1e143a2774ca2c3f540672953d0449c4,2190,1998,181,11,0,0.08264840182648402,0.9123287671232877,0.0,1.6474885844748859,1.6546546546546546,1096,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1112,b9c1dd5bccc066658412d0902bbe86b9604b57b83f2405e7f0c0714d6fea4bd3,2190,1975,205,10,0,0.09360730593607305,0.9018264840182648,0.0,1.5689497716894978,1.5812658227848102,1033,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1113,36504c0b89505b6da26f9e6e498f4d3cc8bba63d3f773ac12e8db4b5e691a99a,2190,1981,202,7,0,0.09223744292237443,0.9045662100456621,0.0,1.5442922374429224,1.536092882382635,1059,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1114,fbbacd6016490327df227046affd0969bea999fe2d013212fd1ff8ad54835b83,2190,1984,199,7,0,0.0908675799086758,0.9059360730593607,0.0,1.5584474885844748,1.5630040322580645,1089,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1115,03443e80b8bbc0da2af0e609c3ae5a14e97ac9ace4ba2b017122e04631afbc60,2190,1984,197,9,0,0.08995433789954338,0.9059360730593607,0.0,1.5684931506849316,1.5504032258064515,1036,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1116,020246766f1ca579e6060759653f8dabc08bf2e5cfb7ae3a6d3e8636134f540a,2190,1990,189,11,0,0.0863013698630137,0.908675799086758,0.0,1.575799086757991,1.5562814070351758,1119,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1117,79d5ea0a45d917e192e9499562f9dea4928533002e33319bcfce620322ad37f7,2190,1971,211,8,0,0.09634703196347032,0.9,0.0,1.6073059360730593,1.6027397260273972,1031,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1118,fc97c660d562ab49c76915d97f8f1db3b5fa8ff6392b723374995d83a1dd96e9,2190,2001,178,11,0,0.08127853881278539,0.9136986301369863,0.0,1.5835616438356164,1.592703648175912,1104,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1119,d70ea405ece480bfb66281af689c8bbd66e62eb4653998d4071d6211128dac60,2190,1971,212,7,0,0.09680365296803653,0.9,0.0,1.6296803652968037,1.6250634195839675,1097,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_00,outlier,1120,485d2bee29d5f6714393769b129bdd233476a826d56c64333934f2966c26326f,2190,1968,210,12,0,0.0958904109589041,0.8986301369863013,0.0,1.5744292237442923,1.5670731707317074,1064,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1101,2e8117db1393df6831c964d71d489524306437a4c54ee940130721f74a98442a,2190,2004,181,5,128,0.08264840182648402,0.915068493150685,0.06387225548902195,1.6264840182648401,1.6397205588822354,1105,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1102,80c9d01b0b5023a8c2af5d859428382856dba75dde186c03fdb91321297f2b6e,2190,1987,194,9,118,0.08858447488584476,0.9073059360730593,0.059386009058882736,1.6333333333333333,1.6134876698540512,1035,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1103,75feb8e197518406b5e49ff6c1070671d8396c7767397a19a17a185f026f1ad6,2190,2009,172,9,107,0.07853881278538813,0.917351598173516,0.053260328521652564,1.5547945205479452,1.5331010452961673,1090,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1104,6eb207398730e7f12c1c56f0c0dd1420efec85fa85f8f7740206c93ba401f8ee,2190,1995,186,9,118,0.08493150684931507,0.910958904109589,0.05914786967418546,1.5570776255707763,1.5578947368421052,1027,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1105,3962aefa08f28d16f3d315e14869049bcd8feec1ce9e4f953c3316cdcca34491,2190,1969,212,9,106,0.09680365296803653,0.8990867579908676,0.05383443372270188,1.5771689497716894,1.585576434738446,1069,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1106,bd1969f6e07b6c4605669c335b3fc1c703e31979f4c84cf53b7c70ea1a3770b7,2190,1990,191,9,98,0.08721461187214612,0.908675799086758,0.04924623115577889,1.5621004566210046,1.5527638190954773,1054,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1107,38e98ed3c0b17fdf2082f46d30b2444756eb4598c92e0cd935a238ba0fa990dd,2190,1978,203,9,87,0.09269406392694064,0.9031963470319635,0.04398382204246714,1.5744292237442923,1.5626895854398382,1067,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1108,ebcb9a8958189fbfabe12e828acb8708cd12f4dfd7f069eedbb6342058415360,2190,1987,201,2,105,0.09178082191780822,0.9073059360730593,0.05284348263714142,1.5625570776255708,1.5787619526925012,1049,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1109,ff17f061492210790111ed697b1402de0cdc6b6567277a1a793371740011ad05,2190,2006,178,6,99,0.08127853881278539,0.9159817351598174,0.04935194416749751,1.5789954337899543,1.5752741774675971,1094,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1110,5194b17f87ee954f16c15cce66493ca7adb1213ff4b88fdecca2c70afd2af438,2190,2006,176,8,85,0.08036529680365297,0.9159817351598174,0.0423728813559322,1.6105022831050229,1.5912263210368893,1067,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1111,896f484fceb83300fe5cd4e1040a57af1e143a2774ca2c3f540672953d0449c4,2190,1998,181,11,96,0.08264840182648402,0.9123287671232877,0.04804804804804805,1.6474885844748859,1.6546546546546546,1096,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1112,b9c1dd5bccc066658412d0902bbe86b9604b57b83f2405e7f0c0714d6fea4bd3,2190,1975,205,10,97,0.09360730593607305,0.9018264840182648,0.04911392405063291,1.5689497716894978,1.5812658227848102,1033,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1113,36504c0b89505b6da26f9e6e498f4d3cc8bba63d3f773ac12e8db4b5e691a99a,2190,1981,202,7,105,0.09223744292237443,0.9045662100456621,0.053003533568904596,1.5442922374429224,1.536092882382635,1059,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1114,fbbacd6016490327df227046affd0969bea999fe2d013212fd1ff8ad54835b83,2190,1984,199,7,101,0.0908675799086758,0.9059360730593607,0.05090725806451613,1.5584474885844748,1.5630040322580645,1089,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1115,03443e80b8bbc0da2af0e609c3ae5a14e97ac9ace4ba2b017122e04631afbc60,2190,1984,197,9,98,0.08995433789954338,0.9059360730593607,0.04939516129032258,1.5684931506849316,1.5504032258064515,1036,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1116,020246766f1ca579e6060759653f8dabc08bf2e5cfb7ae3a6d3e8636134f540a,2190,1990,189,11,102,0.0863013698630137,0.908675799086758,0.05125628140703518,1.575799086757991,1.5562814070351758,1119,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1117,79d5ea0a45d917e192e9499562f9dea4928533002e33319bcfce620322ad37f7,2190,1971,211,8,101,0.09634703196347032,0.9,0.05124302384576357,1.6073059360730593,1.6027397260273972,1031,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1118,fc97c660d562ab49c76915d97f8f1db3b5fa8ff6392b723374995d83a1dd96e9,2190,2001,178,11,85,0.08127853881278539,0.9136986301369863,0.04247876061969016,1.5835616438356164,1.592703648175912,1104,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1119,d70ea405ece480bfb66281af689c8bbd66e62eb4653998d4071d6211128dac60,2190,1971,212,7,98,0.09680365296803653,0.9,0.04972095383054287,1.6296803652968037,1.6250634195839675,1097,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_05,outlier,1120,485d2bee29d5f6714393769b129bdd233476a826d56c64333934f2966c26326f,2190,1968,210,12,78,0.0958904109589041,0.8986301369863013,0.039634146341463415,1.5744292237442923,1.5670731707317074,1064,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1101,2e8117db1393df6831c964d71d489524306437a4c54ee940130721f74a98442a,2190,2004,181,5,228,0.08264840182648402,0.915068493150685,0.11377245508982035,1.6264840182648401,1.6397205588822354,1105,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1102,80c9d01b0b5023a8c2af5d859428382856dba75dde186c03fdb91321297f2b6e,2190,1987,194,9,205,0.08858447488584476,0.9073059360730593,0.10317060895822848,1.6333333333333333,1.6134876698540512,1035,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1103,75feb8e197518406b5e49ff6c1070671d8396c7767397a19a17a185f026f1ad6,2190,2009,172,9,199,0.07853881278538813,0.917351598173516,0.09905425584868094,1.5547945205479452,1.5331010452961673,1090,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1104,6eb207398730e7f12c1c56f0c0dd1420efec85fa85f8f7740206c93ba401f8ee,2190,1995,186,9,211,0.08493150684931507,0.910958904109589,0.10576441102756892,1.5570776255707763,1.5578947368421052,1027,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1105,3962aefa08f28d16f3d315e14869049bcd8feec1ce9e4f953c3316cdcca34491,2190,1969,212,9,204,0.09680365296803653,0.8990867579908676,0.10360589131538853,1.5771689497716894,1.585576434738446,1069,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1106,bd1969f6e07b6c4605669c335b3fc1c703e31979f4c84cf53b7c70ea1a3770b7,2190,1990,191,9,196,0.08721461187214612,0.908675799086758,0.09849246231155778,1.5621004566210046,1.5527638190954773,1054,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1107,38e98ed3c0b17fdf2082f46d30b2444756eb4598c92e0cd935a238ba0fa990dd,2190,1978,203,9,187,0.09269406392694064,0.9031963470319635,0.09453993933265925,1.5744292237442923,1.5626895854398382,1067,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1108,ebcb9a8958189fbfabe12e828acb8708cd12f4dfd7f069eedbb6342058415360,2190,1987,201,2,203,0.09178082191780822,0.9073059360730593,0.10216406643180674,1.5625570776255708,1.5787619526925012,1049,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1109,ff17f061492210790111ed697b1402de0cdc6b6567277a1a793371740011ad05,2190,2006,178,6,206,0.08127853881278539,0.9159817351598174,0.10269192422731804,1.5789954337899543,1.5752741774675971,1094,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1110,5194b17f87ee954f16c15cce66493ca7adb1213ff4b88fdecca2c70afd2af438,2190,2006,176,8,184,0.08036529680365297,0.9159817351598174,0.09172482552342971,1.6105022831050229,1.5912263210368893,1067,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1111,896f484fceb83300fe5cd4e1040a57af1e143a2774ca2c3f540672953d0449c4,2190,1998,181,11,185,0.08264840182648402,0.9123287671232877,0.09259259259259259,1.6474885844748859,1.6546546546546546,1096,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1112,b9c1dd5bccc066658412d0902bbe86b9604b57b83f2405e7f0c0714d6fea4bd3,2190,1975,205,10,177,0.09360730593607305,0.9018264840182648,0.08962025316455696,1.5689497716894978,1.5812658227848102,1033,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1113,36504c0b89505b6da26f9e6e498f4d3cc8bba63d3f773ac12e8db4b5e691a99a,2190,1981,202,7,192,0.09223744292237443,0.9045662100456621,0.09692074709742554,1.5442922374429224,1.536092882382635,1059,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1114,fbbacd6016490327df227046affd0969bea999fe2d013212fd1ff8ad54835b83,2190,1984,199,7,211,0.0908675799086758,0.9059360730593607,0.1063508064516129,1.5584474885844748,1.5630040322580645,1089,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1115,03443e80b8bbc0da2af0e609c3ae5a14e97ac9ace4ba2b017122e04631afbc60,2190,1984,197,9,199,0.08995433789954338,0.9059360730593607,0.1003024193548387,1.5684931506849316,1.5504032258064515,1036,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1116,020246766f1ca579e6060759653f8dabc08bf2e5cfb7ae3a6d3e8636134f540a,2190,1990,189,11,193,0.0863013698630137,0.908675799086758,0.09698492462311557,1.575799086757991,1.5562814070351758,1119,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
outlier_10,outlier,1117,79d5ea0a45d917e192e9499562f9dea4928533002e33319bcfce620322ad37f7,2190,1971,211,8,198,0.09634703196347032,0.9,0.1004566210045662,1.6073059360730593,1.6027397260273972,1031,"[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","[0.3, 0.25, 0.18, 0.12, 0.08, 0.05, 0.02]","Delay, drop, outlier-selection, and outlier-magnitude random templates are fixed per seed and reused across scenarios."
